Equipment ID,Inspection Date,PD Average,PD Count,Temperature,Humidity,Loading,Confirm action,Building,Room,Equipment Name,Measurement Position
18836,13/7/2018 12:00:00 AM,334.66,2,31.6,66,2,?,-,Mitsui QC48,Transformer 150KVA (S/N: A1HB2581T002),High Voltage side Point A
18836,14/3/2019 12:00:00 AM,105.49,7,34.7,46.3,2,?,-,Mitsui QC48,Transformer 150KVA (S/N: A1HB2581T002),High Voltage side Point A
18837,28/8/2017 12:00:00 AM,409.27,3,32.1,63.9,3,?,-,Mitsui QC48,Transformer 150KVA (S/N: A1HB2581T002),High Voltage side Point B
18837,13/7/2018 12:00:00 AM,414.28,3,31.6,66,2,?,-,Mitsui QC48,Transformer 150KVA (S/N: A1HB2581T002),High Voltage side Point B
18837,14/3/2019 12:00:00 AM,194.49,1,34.7,46.3,2,?,-,Mitsui QC48,Transformer 150KVA (S/N: A1HB2581T002),High Voltage side Point B
18838,28/8/2017 12:00:00 AM,622.03,1,32.1,63.9,3,?,-,Mitsui QC48,Transformer 150KVA (S/N: A1HB2581T002),High Voltage side Point C
18838,13/7/2018 12:00:00 AM,325.85,4,31.6,66,2,?,-,Mitsui QC48,Transformer 150KVA (S/N: A1HB2581T002),High Voltage side Point C
18838,14/3/2019 12:00:00 AM,161.56,2,34.7,46.3,2,?,-,Mitsui QC48,Transformer 150KVA (S/N: A1HB2581T002),High Voltage side Point C
18839,28/8/2017 12:00:00 AM,380.42,6,31.8,63.9,84,?,-,Mitsui QC49,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18839,13/7/2018 12:00:00 AM,516.15,4,31.1,71.8,4,?,-,Mitsui QC49,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18839,14/3/2019 12:00:00 AM,389.19,3,33.6,51.6,1,?,-,Mitsui QC49,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18840,28/8/2017 12:00:00 AM,709.13,1,31.8,63.9,84,?,-,Mitsui QC49,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18840,13/7/2018 12:00:00 AM,919.42,1,31.1,71.8,4,?,-,Mitsui QC49,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18840,14/3/2019 12:00:00 AM,235.67,1,33.6,51.6,1,?,-,Mitsui QC49,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18841,28/8/2017 12:00:00 AM,722.15,7,31.8,63.9,84,?,-,Mitsui QC49,Panel 2 - Incoming Panel,Top
18842,28/8/2017 12:00:00 AM,489.08,4,31.8,63.9,84,?,-,Mitsui QC49,Panel 2 - Incoming Panel,Bottom
18843,28/8/2017 12:00:00 AM,637.75,3,31.8,63.9,84,?,-,Mitsui QC49,Transformer 1200KVA (S/N: A1HB2581T011),High Voltage side Point A
18843,13/7/2018 12:00:00 AM,352.36,9,31.1,71.8,2,?,-,Mitsui QC49,Transformer 1200KVA (S/N: A1HB2581T011),High Voltage side Point A
18843,14/3/2019 12:00:00 AM,194.67,1,33.6,51.6,0,?,-,Mitsui QC49,Transformer 1200KVA (S/N: A1HB2581T011),High Voltage side Point A
18844,28/8/2017 12:00:00 AM,772.64,10,31.8,63.9,84,?,-,Mitsui QC49,Transformer 1200KVA (S/N: A1HB2581T011),High Voltage side Point B
18844,13/7/2018 12:00:00 AM,343.47,8,31.1,71.8,2,?,-,Mitsui QC49,Transformer 1200KVA (S/N: A1HB2581T011),High Voltage side Point B
18844,14/3/2019 12:00:00 AM,215.91,2,33.6,51.6,0,?,-,Mitsui QC49,Transformer 1200KVA (S/N: A1HB2581T011),High Voltage side Point B
18845,28/8/2017 12:00:00 AM,652.92,6,31.8,63.9,84,?,-,Mitsui QC49,Transformer 1200KVA (S/N: A1HB2581T011),High Voltage side Point C
18845,13/7/2018 12:00:00 AM,369.08,3,31.1,71.8,2,?,-,Mitsui QC49,Transformer 1200KVA (S/N: A1HB2581T011),High Voltage side Point C
18845,14/3/2019 12:00:00 AM,215.91,2,33.6,51.6,0,?,-,Mitsui QC49,Transformer 1200KVA (S/N: A1HB2581T011),High Voltage side Point C
18846,28/8/2017 12:00:00 AM,413.27,7,31.8,63.9,3,?,-,Mitsui QC49,Transformer 150KVA (S/N: A1HB2581T022),High Voltage side Point A
18846,13/7/2018 12:00:00 AM,516.77,8,31.1,71.8,2,?,-,Mitsui QC49,Transformer 150KVA (S/N: A1HB2581T022),High Voltage side Point A
18846,14/3/2019 12:00:00 AM,193.25,4,33.6,51.6,1,?,-,Mitsui QC49,Transformer 150KVA (S/N: A1HB2581T022),High Voltage side Point A
18848,28/8/2017 12:00:00 AM,1332.59,4,31.8,63.9,3,?,-,Mitsui QC49,Transformer 150KVA (S/N: A1HB2581T022),High Voltage side Point B
18848,13/7/2018 12:00:00 AM,399.12,6,31.1,71.8,2,?,-,Mitsui QC49,Transformer 150KVA (S/N: A1HB2581T022),High Voltage side Point B
18848,14/3/2019 12:00:00 AM,186.22,3,33.6,51.6,1,?,-,Mitsui QC49,Transformer 150KVA (S/N: A1HB2581T022),High Voltage side Point B
18849,28/8/2017 12:00:00 AM,541.24,7,31.8,63.9,3,?,-,Mitsui QC49,Transformer 150KVA (S/N: A1HB2581T022),High Voltage side Point C
18849,13/7/2018 12:00:00 AM,320.39,4,31.1,71.8,2,?,-,Mitsui QC49,Transformer 150KVA (S/N: A1HB2581T022),High Voltage side Point C
18849,14/3/2019 12:00:00 AM,300.7,1,33.6,51.6,1,?,-,Mitsui QC49,Transformer 150KVA (S/N: A1HB2581T022),High Voltage side Point C
18850,28/8/2017 12:00:00 AM,326.17,2,32.3,62.8,55,?,-,Mitsui QC50,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18850,13/7/2018 12:00:00 AM,240.47,7,31.1,74.1,4,?,-,Mitsui QC50,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18850,14/3/2019 12:00:00 AM,301.02,1,30.1,65,2,?,-,Mitsui QC50,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18851,28/8/2017 12:00:00 AM,701.46,6,32.3,62.8,55,?,-,Mitsui QC50,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18851,13/7/2018 12:00:00 AM,446.5,5,31.1,74.1,4,?,-,Mitsui QC50,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18851,14/3/2019 12:00:00 AM,269.5,2,30.1,65,2,?,-,Mitsui QC50,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18852,28/8/2017 12:00:00 AM,97.5,4,32.3,62.8,55,?,-,Mitsui QC50,Panel 2 - Incoming Panel,Top
18853,28/8/2017 12:00:00 AM,120.17,14,32.3,62.8,55,?,-,Mitsui QC50,Panel 2 - Incoming Panel,Bottom
18854,28/8/2017 12:00:00 AM,337.17,7,32.3,62.8,55,?,-,Mitsui QC50,Transformer 1200KVA (S/N: A1JC1986T001),High Voltage side Point A
18854,13/7/2018 12:00:00 AM,581.54,1,31.1,74.1,2,?,-,Mitsui QC50,Transformer 1200KVA (S/N: A1JC1986T001),High Voltage side Point A
18854,14/3/2019 12:00:00 AM,128.8,1,30.1,65,0,?,-,Mitsui QC50,Transformer 1200KVA (S/N: A1JC1986T001),High Voltage side Point A
18855,28/8/2017 12:00:00 AM,390.38,10,32.3,62.8,55,?,-,Mitsui QC50,Transformer 1200KVA (S/N: A1JC1986T001),High Voltage side Point B
18855,13/7/2018 12:00:00 AM,315.57,7,31.1,74.1,2,?,-,Mitsui QC50,Transformer 1200KVA (S/N: A1JC1986T001),High Voltage side Point B
18855,14/3/2019 12:00:00 AM,196.09,2,30.1,65,0,?,-,Mitsui QC50,Transformer 1200KVA (S/N: A1JC1986T001),High Voltage side Point B
18856,28/8/2017 12:00:00 AM,583.39,9,32.3,62.8,55,?,-,Mitsui QC50,Transformer 1200KVA (S/N: A1JC1986T001),High Voltage side Point C
18856,13/7/2018 12:00:00 AM,341.92,5,31.1,74.1,2,?,-,Mitsui QC50,Transformer 1200KVA (S/N: A1JC1986T001),High Voltage side Point C
18856,14/3/2019 12:00:00 AM,301.6,1,30.1,65,0,?,-,Mitsui QC50,Transformer 1200KVA (S/N: A1JC1986T001),High Voltage side Point C
18857,28/8/2017 12:00:00 AM,380.92,2,32.3,62.8,3,?,-,Mitsui QC50,Transformer 150KVA (S/N: A1JC1986T002),High Voltage side Point A
18857,13/7/2018 12:00:00 AM,546.58,2,31.1,74.1,2,?,-,Mitsui QC50,Transformer 150KVA (S/N: A1JC1986T002),High Voltage side Point A
18857,14/3/2019 12:00:00 AM,125.81,1,30.1,65,2,?,-,Mitsui QC50,Transformer 150KVA (S/N: A1JC1986T002),High Voltage side Point A
18859,28/8/2017 12:00:00 AM,637.46,5,32.3,62.8,3,?,-,Mitsui QC50,Transformer 150KVA (S/N: A1JC1986T002),High Voltage side Point B
18859,13/7/2018 12:00:00 AM,420.89,3,31.1,74.1,2,?,-,Mitsui QC50,Transformer 150KVA (S/N: A1JC1986T002),High Voltage side Point B
18859,14/3/2019 12:00:00 AM,122.63,1,30.1,65,2,?,-,Mitsui QC50,Transformer 150KVA (S/N: A1JC1986T002),High Voltage side Point B
18860,28/8/2017 12:00:00 AM,184.58,1,32.3,62.8,3,?,-,Mitsui QC50,Transformer 150KVA (S/N: A1JC1986T002),High Voltage side Point C
18860,13/7/2018 12:00:00 AM,408.51,4,31.1,74.1,2,?,-,Mitsui QC50,Transformer 150KVA (S/N: A1JC1986T002),High Voltage side Point C
18860,14/3/2019 12:00:00 AM,95.36,9,30.1,65,2,?,-,Mitsui QC50,Transformer 150KVA (S/N: A1JC1986T002),High Voltage side Point C
18861,28/8/2017 12:00:00 AM,190.03,3,33.9,55.5,72,?,-,Mitsui QC51,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18862,28/8/2017 12:00:00 AM,495.83,5,33.9,55.5,72,?,-,Mitsui QC51,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18863,28/8/2017 12:00:00 AM,423.95,10,33.9,55.5,72,?,-,Mitsui QC51,Transformer 1200KVA (S/N: A1HL8198T001),High Voltage side Point A
18864,28/8/2017 12:00:00 AM,776.46,7,33.9,55.5,72,?,-,Mitsui QC51,Transformer 1200KVA (S/N: A1HL8198T001),High Voltage side Point B
18865,28/8/2017 12:00:00 AM,543.66,6,33.9,55.5,72,?,-,Mitsui QC51,Transformer 1200KVA (S/N: A1HL8198T001),High Voltage side Point C
18866,28/8/2017 12:00:00 AM,448.95,8,33.9,55.5,3,?,-,Mitsui QC51,Transformer 150KVA (S/N: A1HL8184T002),High Voltage side Point A
18867,28/8/2017 12:00:00 AM,923.29,9,33.9,55.5,3,?,-,Mitsui QC51,Transformer 150KVA (S/N: A1HL8184T002),High Voltage side Point B
18868,28/8/2017 12:00:00 AM,671.17,6,33.9,55.5,3,?,-,Mitsui QC51,Transformer 150KVA (S/N: A1HL8184T002),High Voltage side Point C
18869,28/8/2017 12:00:00 AM,371.23,1,34.1,56.4,85,?,-,Mitsui QC52,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18870,28/8/2017 12:00:00 AM,1574.68,10,34.1,56.4,85,?,-,Mitsui QC52,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18871,28/8/2017 12:00:00 AM,325.35,2,34.1,56.4,85,?,-,Mitsui QC52,Panel 2 - Incoming Panel,Top
18872,28/8/2017 12:00:00 AM,306.26,3,34.1,56.4,85,?,-,Mitsui QC52,Panel 2 - Incoming Panel,Bottom
18873,28/8/2017 12:00:00 AM,427.04,7,34.1,56.4,85,?,-,Mitsui QC52,Transformer 1200KVA (S/N: A1HL8184T001),High Voltage side Point A
18874,28/8/2017 12:00:00 AM,888.28,9,34.1,56.4,85,?,-,Mitsui QC52,Transformer 1200KVA (S/N: A1HL8184T001),High Voltage side Point B
18875,28/8/2017 12:00:00 AM,862.65,7,34.1,56.4,85,?,-,Mitsui QC52,Transformer 1200KVA (S/N: A1HL8184T001),High Voltage side Point C
18876,28/8/2017 12:00:00 AM,1218.69,7,34.1,56.4,4,?,-,Mitsui QC52,Transformer 150KVA (S/N: A1HL8198T002),High Voltage side Point A
18878,28/8/2017 12:00:00 AM,890.02,3,34.1,56.4,4,?,-,Mitsui QC52,Transformer 150KVA (S/N: A1HL8198T002),High Voltage side Point B
18879,28/8/2017 12:00:00 AM,712.06,1,34.1,56.4,4,?,-,Mitsui QC52,Transformer 150KVA (S/N: A1HL8198T002),High Voltage side Point C
18880,28/8/2017 12:00:00 AM,290.56,5,34.3,53.1,80,?,-,Mitsui QC53,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18881,28/8/2017 12:00:00 AM,560.65,6,34.3,53.1,80,?,-,Mitsui QC53,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18882,28/8/2017 12:00:00 AM,1599.13,5,34.3,53.1,80,?,-,Mitsui QC53,Panel 2 - Incoming Panel,Top
18883,28/8/2017 12:00:00 AM,489.5,2,34.3,53.1,80,?,-,Mitsui QC53,Panel 2 - Incoming Panel,Bottom
18884,28/8/2017 12:00:00 AM,1033.07,4,34.3,53.1,80,?,-,Mitsui QC53,Transformer 1200KVA (S/N: A1JC1989T001),High Voltage side Point A
18885,28/8/2017 12:00:00 AM,757.63,9,34.3,53.1,80,?,-,Mitsui QC53,Transformer 1200KVA (S/N: A1JC1989T001),High Voltage side Point B
18886,28/8/2017 12:00:00 AM,749.85,6,34.3,53.1,80,?,-,Mitsui QC53,Transformer 1200KVA (S/N: A1JC1989T001),High Voltage side Point C
18887,28/8/2017 12:00:00 AM,1264.78,12,34.3,53.1,3,?,-,Mitsui QC53,Transformer 150KVA (S/N: A1JC1989T002),High Voltage side Point A
18888,28/8/2017 12:00:00 AM,870.19,8,34.3,53.1,3,?,-,Mitsui QC53,Transformer 150KVA (S/N: A1JC1989T002),High Voltage side Point B
18889,28/8/2017 12:00:00 AM,385.88,4,34.3,53.1,3,?,-,Mitsui QC53,Transformer 150KVA (S/N: A1JC1989T002),High Voltage side Point C
18890,25/8/2017 12:00:00 AM,217.29,4,30.2,72.4,4,?,-,Mitsui QC10,Panel 1 - 750KVA Transformer Panel/150KVA Transformer Panel,Top
18890,11/7/2018 12:00:00 AM,1740.36,23,34.1,55.1,63,?,-,Mitsui QC10,Panel 1 - 750KVA Transformer Panel/150KVA Transformer Panel,Top
18890,14/3/2019 12:00:00 AM,702.57,4,35.5,56.3,32,?,-,Mitsui QC10,Panel 1 - 750KVA Transformer Panel/150KVA Transformer Panel,Top
18891,25/8/2017 12:00:00 AM,122.57,7,30.2,72.4,4,?,-,Mitsui QC10,Panel 1 - 750KVA Transformer Panel/150KVA Transformer Panel,Bottom
18891,11/7/2018 12:00:00 AM,814.74,10,34.1,55.1,63,?,-,Mitsui QC10,Panel 1 - 750KVA Transformer Panel/150KVA Transformer Panel,Bottom
18891,14/3/2019 12:00:00 AM,956.48,7,35.5,56.3,32,?,-,Mitsui QC10,Panel 1 - 750KVA Transformer Panel/150KVA Transformer Panel,Bottom
18892,25/8/2017 12:00:00 AM,337.29,2,30.2,72.4,4,?,-,Mitsui QC10,Panel 2 - Incoming Panel,Top
18893,25/8/2017 12:00:00 AM,394.3,3,30.2,72.4,4,?,-,Mitsui QC10,Panel 2 - Incoming Panel,Bottom
18894,25/8/2017 12:00:00 AM,316.46,4,30.2,72.4,2,?,-,Mitsui QC10,Transformer 150KVA (S/N: A1M23346T601-1),High Voltage side Point A
18894,11/7/2018 12:00:00 AM,1684.36,6,34.1,55.1,3,?,-,Mitsui QC10,Transformer 150KVA (S/N: A1M23346T601-1),High Voltage side Point A
18894,14/3/2019 12:00:00 AM,1431.82,14,35.5,56.3,2,?,-,Mitsui QC10,Transformer 150KVA (S/N: A1M23346T601-1),High Voltage side Point A
18895,25/8/2017 12:00:00 AM,184.41,2,30.2,72.4,2,?,-,Mitsui QC10,Transformer 150KVA (S/N: A1M23346T601-1),High Voltage side Point B
18895,11/7/2018 12:00:00 AM,1453.11,32,34.1,55.1,3,?,-,Mitsui QC10,Transformer 150KVA (S/N: A1M23346T601-1),High Voltage side Point B
18895,14/3/2019 12:00:00 AM,1452.93,10,35.5,56.3,2,?,-,Mitsui QC10,Transformer 150KVA (S/N: A1M23346T601-1),High Voltage side Point B
18896,25/8/2017 12:00:00 AM,132.78,7,30.2,72.4,2,?,-,Mitsui QC10,Transformer 150KVA (S/N: A1M23346T601-1),High Voltage side Point C
18896,11/7/2018 12:00:00 AM,1509.02,10,34.1,55.1,3,?,-,Mitsui QC10,Transformer 150KVA (S/N: A1M23346T601-1),High Voltage side Point C
18896,14/3/2019 12:00:00 AM,725.95,2,35.5,56.3,2,?,-,Mitsui QC10,Transformer 150KVA (S/N: A1M23346T601-1),High Voltage side Point C
18897,25/8/2017 12:00:00 AM,343.68,1,30.2,72.4,2,?,-,Mitsui QC10,Transformer 750KVA (S/N: A1M23346T602-1),High Voltage side Point A
18897,11/7/2018 12:00:00 AM,1323.93,8,34.1,55.1,60,?,-,Mitsui QC10,Transformer 750KVA (S/N: A1M23346T602-1),High Voltage side Point A
18897,14/3/2019 12:00:00 AM,818.84,11,35.5,56.3,30,?,-,Mitsui QC10,Transformer 750KVA (S/N: A1M23346T602-1),High Voltage side Point A
18898,25/8/2017 12:00:00 AM,345.25,1,30.2,72.4,2,?,-,Mitsui QC10,Transformer 750KVA (S/N: A1M23346T602-1),High Voltage side Point B
18898,11/7/2018 12:00:00 AM,1632.87,33,34.1,55.1,60,?,-,Mitsui QC10,Transformer 750KVA (S/N: A1M23346T602-1),High Voltage side Point B
18898,14/3/2019 12:00:00 AM,1082.57,6,35.5,56.3,30,?,-,Mitsui QC10,Transformer 750KVA (S/N: A1M23346T602-1),High Voltage side Point B
18899,25/8/2017 12:00:00 AM,307.06,2,30.2,72.4,2,?,-,Mitsui QC10,Transformer 750KVA (S/N: A1M23346T602-1),High Voltage side Point C
18899,11/7/2018 12:00:00 AM,1740.12,33,34.1,55.1,60,?,-,Mitsui QC10,Transformer 750KVA (S/N: A1M23346T602-1),High Voltage side Point C
18899,14/3/2019 12:00:00 AM,1114.34,9,35.5,56.3,30,?,-,Mitsui QC10,Transformer 750KVA (S/N: A1M23346T602-1),High Voltage side Point C
18901,24/8/2017 12:00:00 AM,373.85,1,31.4,63.3,4,?,-,Mitsui QC43,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18901,12/7/2018 12:00:00 AM,457.23,7,35.5,64,23,?,-,Mitsui QC43,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18901,14/3/2019 12:00:00 AM,432.99,4,33.8,52.5,1,?,-,Mitsui QC43,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18902,28/8/2017 12:00:00 AM,299.24,4,32.1,63.9,70,?,-,Mitsui QC48,Panel 2 - Incoming Panel,Top
18903,28/8/2017 12:00:00 AM,250.71,1,32.1,63.9,70,?,-,Mitsui QC48,Panel 2 - Incoming Panel,Bottom
18906,28/8/2017 12:00:00 AM,250.66,1,32.1,63.9,70,?,-,Mitsui QC48,Transformer 1200KVA (S/N: A1HB2581T001),High Voltage side Point C
18906,13/7/2018 12:00:00 AM,374.23,3,31.6,66,2,?,-,Mitsui QC48,Transformer 1200KVA (S/N: A1HB2581T001),High Voltage side Point C
18906,14/3/2019 12:00:00 AM,339.89,4,34.7,46.3,2,?,-,Mitsui QC48,Transformer 1200KVA (S/N: A1HB2581T001),High Voltage side Point C
18907,28/8/2017 12:00:00 AM,752.42,5,33.9,55.5,72,?,-,Mitsui QC51,Panel 2 - Incoming Panel,Top
18908,28/8/2017 12:00:00 AM,529.26,11,33.9,55.5,72,?,-,Mitsui QC51,Panel 2 - Incoming Panel,Bottom
18912,24/8/2017 12:00:00 AM,838.05,6,31.4,63.4,60,?,-,Mitsui QC38,Panel 2 - Incoming Panel,Bottom
